,0,normal_question,correct_letter,original,permutation
170,,"TEXT: They live in bondage to the NRA, these cowards, and if just one of them escapes the slavery and lives to tell the tale, others will follow. - See more at: http://www.thomhartmann.com/forum/2013/04/nra-may-have-won-temporary-victory-it-can%E2%80%99t-keep-winning-forever#sthash.rL9uS0BJ.dpuf
QUESTION: How is ""obedience"" being metaphorically described? Choose the best option from the following:
 A) liberating
 B) controlling
 C) sovereign
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'controlling': 'A', 'liberating': 'B', 'sovereign': 'C'}","{'A': 'liberating', 'B': 'controlling', 'C': 'sovereign'}"
171,,"TEXT: Washington, in defiance of the NRA, passed an initiative to require criminal and mental-health checks on gun buyers.
QUESTION: How is ""opposition"" being metaphorically described? Choose the best option from the following:
 A) No option c
 B) opposition
 C) No option d
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'opposition': 'A', 'No option c': 'B', 'No option d': 'C'}","{'A': 'No option c', 'B': 'opposition', 'C': 'No option d'}"
172,,"TEXT: Thank you, Congress, for being the slave of the NRA- you cowardly, spineless, self serving sons of Satan.
QUESTION: How is ""possession"" being metaphorically described? Choose the best option from the following:
 A) unconstrained
 B) emancipated
 C) well-controlled
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'well-controlled': 'A', 'emancipated': 'B', 'unconstrained': 'C'}","{'A': 'unconstrained', 'B': 'emancipated', 'C': 'well-controlled'}"
173,,"TEXT: Guns are accidents waiting to happen.
QUESTION: How is ""shootings"" being metaphorically described? Choose the best option from the following:
 A) dangerous
 B) nonviolent
 C) volitional
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'dangerous': 'A', 'volitional': 'B', 'nonviolent': 'C'}","{'A': 'dangerous', 'B': 'nonviolent', 'C': 'volitional'}"
174,,"TEXT: According to the survey,The United States of America,which has 90 guns for every 100 citizens,is the world's biggest haven of guns.
QUESTION: How is ""place"" being metaphorically described? Choose the best option from the following:
 A) polluted
 B) colorless
 C) safe
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'safe': 'A', 'polluted': 'B', 'colorless': 'C'}","{'A': 'polluted', 'B': 'colorless', 'C': 'safe'}"
175,,"TEXT: And he has focused on gun suppression: There was a 13 percent increase in gun arrests in the city from 2005 to 2006.
QUESTION: How is ""reduction"" being metaphorically described? Choose the best option from the following:
 A) depleated
 B) growing
 C) growth
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'depleated': 'A', 'growing': 'B', 'growth': 'C'}","{'A': 'depleated', 'B': 'growing', 'C': 'growth'}"
176,,"TEXT: In the chart below, also set for end date 21 December 2012, you can see the pattern of the wave for the invasion of Poland on 1st September 1939.
QUESTION: How is ""trend"" being metaphorically described? Choose the best option from the following:
 A) stagnant
 B) invariable
 C) rapid
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'rapid': 'A', 'stagnant': 'B', 'invariable': 'C'}","{'A': 'stagnant', 'B': 'invariable', 'C': 'rapid'}"
177,,"TEXT: About 1876, a new tide of immigration into the Dakotas began, as would-be farmers and ranchers from the East Coast and from northern Europe found their way into the rich grasslands of the high plains.
QUESTION: How is ""increase"" being metaphorically described? Choose the best option from the following:
 A) contracting
 B) sharp
 C) rapidly increasing
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'rapidly increasing': 'A', 'sharp': 'B', 'contracting': 'C'}","{'A': 'contracting', 'B': 'sharp', 'C': 'rapidly increasing'}"
178,,"TEXT: Overall, New Hampshire remains ranked 49th among states in combined average state and local tax burden.
QUESTION: How is ""cost"" being metaphorically described? Choose the best option from the following:
 A) discounted
 B) uncomplicated
 C) harmful
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'harmful': 'A', 'discounted': 'B', 'uncomplicated': 'C'}","{'A': 'discounted', 'B': 'uncomplicated', 'C': 'harmful'}"
179,,"TEXT: As above, the model does not produce a confidence interval or precision estimates; however, as an approximate measure of uncertainty, we entered the lower and upper bounds of the precision estimate for the malaria mortality burden from Group 1 countries (i.e., 19.8% and 24.9%) into the Jones and others model.
QUESTION: How is ""number"" being metaphorically described? Choose the best option from the following:
 A) high quantity
 B) straightforward
 C) minor
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'high quantity': 'A', 'straightforward': 'B', 'minor': 'C'}","{'A': 'high quantity', 'B': 'straightforward', 'C': 'minor'}"
180,,"TEXT: This was an elaborate war game, not the real thing, but it reminds us that an invasion of Iraq won't necessarily be a cakewalk.""
QUESTION: How is ""easy task"" being metaphorically described? Choose the best option from the following:
 A) No option d
 B) easy
 C) No option c
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'easy': 'A', 'No option c': 'B', 'No option d': 'C'}","{'A': 'No option d', 'B': 'easy', 'C': 'No option c'}"
181,,"TEXT: Donor nations, including Britain, are funding training and infrastructure projects in the belief that tourism is the country's route out of poverty.
QUESTION: How is ""solution"" being metaphorically described? Choose the best option from the following:
 A) sequental
 B) wooden
 C) blocked
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'sequental': 'A', 'wooden': 'B', 'blocked': 'C'}","{'A': 'sequental', 'B': 'wooden', 'C': 'blocked'}"
182,,"TEXT: Conservative Kudlow dishes on Obama dinner
QUESTION: How is ""gossips"" being metaphorically described? Choose the best option from the following:
 A) gossiping
 B) durable
 C) harmful
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'gossiping': 'A', 'harmful': 'B', 'durable': 'C'}","{'A': 'gossiping', 'B': 'durable', 'C': 'harmful'}"
183,,"TEXT: The US intelligence community expects that terrorism would survive until 2025, but in slightly different form, suggesting that alQaeda's ""terrorist wave"" might be breaking up.
QUESTION: How is ""trend"" being metaphorically described? Choose the best option from the following:
 A) rapidly increasing
 B) solid
 C) invariable
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'rapidly increasing': 'A', 'solid': 'B', 'invariable': 'C'}","{'A': 'rapidly increasing', 'B': 'solid', 'C': 'invariable'}"
