,0,normal_question,correct_letter,original,permutation
168,,"TEXT: The power craving madman of wealth has been a staple for movies of all sorts, in fact.
QUESTION: How is ""wealth"" being metaphorically described? Choose the best option from the following:
 A) prosperous
 B) broke
 C) insanity-causing
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'insanity-causing': 'A', 'prosperous': 'B', 'broke': 'C'}","{'A': 'prosperous', 'B': 'broke', 'C': 'insanity-causing'}"
169,,"TEXT: So this myopic aversion of the NRA and fellow gun advocates to gun reform and background checks is baffling.
QUESTION: How is ""nra"" being metaphorically described? Choose the best option from the following:
 A) neglectful
 B) soothing
 C) celebrated
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'neglectful': 'A', 'celebrated': 'B', 'soothing': 'C'}","{'A': 'neglectful', 'B': 'soothing', 'C': 'celebrated'}"
170,,"TEXT: They live in bondage to the NRA, these cowards, and if just one of them escapes the slavery and lives to tell the tale, others will follow. - See more at: http://www.thomhartmann.com/forum/2013/04/nra-may-have-won-temporary-victory-it-can%E2%80%99t-keep-winning-forever#sthash.rL9uS0BJ.dpuf
QUESTION: How is ""nra"" being metaphorically described? Choose the best option from the following:
 A) nonviolent
 B) open
 C) controlling
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'controlling': 'A', 'open': 'B', 'nonviolent': 'C'}","{'A': 'nonviolent', 'B': 'open', 'C': 'controlling'}"
171,,"TEXT: Washington, in defiance of the NRA, passed an initiative to require criminal and mental-health checks on gun buyers.
QUESTION: How is ""nra (""Washington"" is true target)"" being metaphorically described? Choose the best option from the following:
 A) cooperative
 B) passive
 C) opposition
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'opposition': 'A', 'cooperative': 'B', 'passive': 'C'}","{'A': 'cooperative', 'B': 'passive', 'C': 'opposition'}"
172,,"TEXT: Thank you, Congress, for being the slave of the NRA- you cowardly, spineless, self serving sons of Satan.
QUESTION: How is ""nra (""possession"" is the correct target)"" being metaphorically described? Choose the best option from the following:
 A) well-controlled
 B) emancipated
 C) unconstrained
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'well-controlled': 'A', 'unconstrained': 'B', 'emancipated': 'C'}","{'A': 'well-controlled', 'B': 'emancipated', 'C': 'unconstrained'}"
173,,"TEXT: Guns are accidents waiting to happen.
QUESTION: How is ""guns"" being metaphorically described? Choose the best option from the following:
 A) mild
 B) unintentional
 C) dangerous
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'dangerous': 'A', 'mild': 'B', 'unintentional': 'C'}","{'A': 'mild', 'B': 'unintentional', 'C': 'dangerous'}"
174,,"TEXT: According to the survey,The United States of America,which has 90 guns for every 100 citizens,is the world's biggest haven of guns.
QUESTION: How is ""guns (""place"" is correct)"" being metaphorically described? Choose the best option from the following:
 A) perilous
 B) safe
 C) gentle
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'safe': 'A', 'perilous': 'B', 'gentle': 'C'}","{'A': 'perilous', 'B': 'safe', 'C': 'gentle'}"
175,,"TEXT: And he has focused on gun suppression: There was a 13 percent increase in gun arrests in the city from 2005 to 2006.
QUESTION: How is ""gun"" being metaphorically described? Choose the best option from the following:
 A) benign
 B) mild
 C) depleated
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'depleated': 'A', 'benign': 'B', 'mild': 'C'}","{'A': 'benign', 'B': 'mild', 'C': 'depleated'}"
176,,"TEXT: In the chart below, also set for end date 21 December 2012, you can see the pattern of the wave for the invasion of Poland on 1st September 1939.
QUESTION: How is ""invasion"" being metaphorically described? Choose the best option from the following:
 A) soothing
 B) rapid
 C) unannounced
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'rapid': 'A', 'unannounced': 'B', 'soothing': 'C'}","{'A': 'soothing', 'B': 'rapid', 'C': 'unannounced'}"
177,,"TEXT: About 1876, a new tide of immigration into the Dakotas began, as would-be farmers and ranchers from the East Coast and from northern Europe found their way into the rich grasslands of the high plains.
QUESTION: How is ""immigration"" being metaphorically described? Choose the best option from the following:
 A) oceanic
 B) rapidly increasing
 C) smooth
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'rapidly increasing': 'A', 'smooth': 'B', 'oceanic': 'C'}","{'A': 'oceanic', 'B': 'rapidly increasing', 'C': 'smooth'}"
178,,"TEXT: Overall, New Hampshire remains ranked 49th among states in combined average state and local tax burden.
QUESTION: How is ""tax"" being metaphorically described? Choose the best option from the following:
 A) uncomplicated
 B) delightful
 C) harmful
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'harmful': 'A', 'delightful': 'B', 'uncomplicated': 'C'}","{'A': 'uncomplicated', 'B': 'delightful', 'C': 'harmful'}"
179,,"TEXT: As above, the model does not produce a confidence interval or precision estimates; however, as an approximate measure of uncertainty, we entered the lower and upper bounds of the precision estimate for the malaria mortality burden from Group 1 countries (i.e., 19.8% and 24.9%) into the Jones and others model.
QUESTION: How is ""malaria"" being metaphorically described? Choose the best option from the following:
 A) unimportant
 B) high quantity
 C) cheerful
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",B,"{'high quantity': 'A', 'cheerful': 'B', 'unimportant': 'C'}","{'A': 'unimportant', 'B': 'high quantity', 'C': 'cheerful'}"
180,,"TEXT: This was an elaborate war game, not the real thing, but it reminds us that an invasion of Iraq won't necessarily be a cakewalk.""
QUESTION: How is ""invasion"" being metaphorically described? Choose the best option from the following:
 A) easy
 B) trivial
 C) arduous
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'easy': 'A', 'arduous': 'B', 'trivial': 'C'}","{'A': 'easy', 'B': 'trivial', 'C': 'arduous'}"
181,,"TEXT: Donor nations, including Britain, are funding training and infrastructure projects in the belief that tourism is the country's route out of poverty.
QUESTION: How is ""poverty"" being metaphorically described? Choose the best option from the following:
 A) luxurious
 B) chronic
 C) sequental
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",C,"{'sequental': 'A', 'chronic': 'B', 'luxurious': 'C'}","{'A': 'luxurious', 'B': 'chronic', 'C': 'sequental'}"
182,,"TEXT: Conservative Kudlow dishes on Obama dinner
QUESTION: How is ""conservative"" being metaphorically described? Choose the best option from the following:
 A) gossiping
 B) nontraditional
 C) conventional
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'gossiping': 'A', 'conventional': 'B', 'nontraditional': 'C'}","{'A': 'gossiping', 'B': 'nontraditional', 'C': 'conventional'}"
183,,"TEXT: The US intelligence community expects that terrorism would survive until 2025, but in slightly different form, suggesting that alQaeda's ""terrorist wave"" might be breaking up.
QUESTION: How is ""terrorist"" being metaphorically described? Choose the best option from the following:
 A) rapidly increasing
 B) benevolent
 C) soothing
FINAL ANSWER FORMATTING INSTRUCTION: Your final answer MUST be a single letter, in the form '/boxed[letter]', at the end of your response.",A,"{'rapidly increasing': 'A', 'benevolent': 'B', 'soothing': 'C'}","{'A': 'rapidly increasing', 'B': 'benevolent', 'C': 'soothing'}"
